id_projeto,id_pessoa,categoria_membro,funcao_membro,data_inicio,data_fim,ch_dedicada,ch_execucao,ch_preparacao,ch_semanal,ano,a
6039.0,8331.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,1520.0,0.0,0.0,,2019.0,CCEN
5874.0,13990.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,102.0,,,,2019.0,CTDR
5636.0,14083.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,800.0,,,,2019.0,CCAE
5849.0,369167.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,120.0,,,,2019.0,CCA
5636.0,11615.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,800.0,,,,2019.0,CCAE
6206.0,14524.0,DOCENTE,CONSULTOR / TUTOR,2019-03-01,2019-12-31,200.0,,,,2019.0,PRAC
5921.0,13306.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,552.0,0.0,0.0,,2019.0,CCM
5860.0,19225.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,225.0,0.0,0.0,,2019.0,CTDR
5843.0,12729.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,8.0,,,,2019.0,CCAE
5814.0,12366.0,DOCENTE,COLABORADOR(A),2019-02-25,2019-12-30,100.0,,,,2019.0,CCAE
5761.0,461960.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CCM
5492.0,176839.0,DOCENTE,COORDENADOR(A),2019-02-01,2019-12-16,80.0,0.0,0.0,,2019.0,CCHSA
5563.0,6399.0,DOCENTE,COLABORADOR(A),2019-02-01,2019-12-16,640.0,,,,2019.0,CCS
5594.0,12744.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,150.0,,,,2019.0,CCS
6036.0,5073.0,DOCENTE,COORDENADOR(A),2019-03-11,2019-06-24,800.0,0.0,0.0,,2019.0,CCS
5990.0,173633.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,1.0,,,,2019.0,CEAR
5844.0,13248.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-02-16,2019-12-16,1000.0,,,,2019.0,CCS
5601.0,10400.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,200.0,,,,2019.0,CCHSA
5601.0,12510.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,200.0,,,,2019.0,CCHSA
6039.0,407400.0,DOCENTE,INSTRUTOR / SUPERVISOR,2019-03-01,2019-12-31,1400.0,,,,2019.0,CCEN
5904.0,178760.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,40.0,0.0,0.0,,2019.0,CCHSA
5863.0,9416.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,654.0,0.0,0.0,,2019.0,CCHLA
5725.0,42923.0,DOCENTE,COORDENADOR(A),2019-03-05,2019-12-31,800.0,0.0,0.0,,2019.0,CCAE
5975.0,9843.0,DOCENTE,ORIENTADOR,2019-02-16,2019-12-16,800.0,,,,2019.0,CCJ
6119.0,8232.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,20.0,,,,2019.0,CCM
5641.0,12183.0,DOCENTE,ASSESSOR,2019-03-01,2019-12-31,60.0,,,,2019.0,CCA
6119.0,364269.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,20.0,0.0,0.0,,2019.0,CCM
5774.0,465688.0,DOCENTE,COLABORADOR(A),2019-07-01,2019-12-31,100.0,,,,2019.0,CE
5930.0,111963.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,480.0,,,,2019.0,CEAR
5493.0,445509.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-08-01,175.0,,,,2019.0,CCS
5776.0,9954.0,DOCENTE,COORDENADOR(A),2019-02-22,2019-12-23,80.0,0.0,0.0,,2019.0,CCSA
5488.0,12862.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,85.0,,,,2019.0,CCS
5779.0,12119.0,DOCENTE,COORDENADOR(A),2019-02-28,2019-12-28,40.0,0.0,0.0,,2019.0,CCSA
5485.0,10733.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CCEN
5779.0,183412.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-02-28,2019-12-28,40.0,,,,2019.0,CCSA
5779.0,12293.0,DOCENTE,COLABORADOR(A),2019-02-28,2019-12-28,40.0,,,,2019.0,CCSA
5860.0,24565.0,DOCENTE,ORIENTADOR,2019-03-01,2019-12-31,60.0,,,,2019.0,CTDR
6235.0,408074.0,DOCENTE,COORDENADOR(A),2019-03-01,2020-01-01,800.0,0.0,0.0,,2019.0,CCA
5535.0,10703.0,DOCENTE,COLABORADOR(A),2019-03-15,2020-01-29,30.0,,,,2019.0,CCEN
5642.0,399029.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,80.0,,,,2019.0,CCTA
6003.0,159549.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,800.0,,,,2019.0,CCS
5670.0,29174.0,DOCENTE,CONSULTOR / TUTOR,2019-03-01,2019-12-31,200.0,,,,2019.0,CE
5936.0,372705.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,230.0,,,,2019.0,CCS
5938.0,17605.0,DOCENTE,INSTRUTOR / SUPERVISOR,2019-03-01,2019-12-31,1.0,,,,2019.0,CE
5975.0,9113.0,DOCENTE,ORIENTADOR,2019-02-16,2019-12-16,680.0,,,,2019.0,CCJ
5614.0,9215.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CCS
5915.0,8450.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,300.0,0.0,0.0,,2019.0,CCA
5905.0,431704.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,400.0,,,,2019.0,CCHLA
5972.0,427494.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CCA
6252.0,9064.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,800.0,,,,2019.0,CCHLA
5888.0,213349.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,320.0,,,,2019.0,CEAR
6117.0,25497.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CCHSA
5693.0,8361.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,480.0,,,,2019.0,CCSA
5631.0,10479.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,800.0,,,,2019.0,CCHSA
5545.0,6485.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2020-01-01,400.0,,,,2019.0,CT
5584.0,13948.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,130.0,,,,2019.0,CCA
6015.0,9352.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,364.0,0.0,0.0,,2019.0,CCHLA
5766.0,14268.0,DOCENTE,COORDENADOR(A),2019-02-16,2019-12-31,0.0,0.0,0.0,,2019.0,CCEN
5766.0,408880.0,DOCENTE,COLABORADOR(A),2019-02-16,2019-12-16,300.0,,,,2019.0,CCEN
5617.0,393809.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,500.0,0.0,0.0,,2019.0,CBIOTEC
5942.0,11343.0,DOCENTE,AUXILIAR TÉCNICO,2019-03-01,2019-12-31,27.0,,,,2019.0,CCA
5641.0,37226.0,DOCENTE,INSTRUTOR / SUPERVISOR,2019-03-01,2019-12-31,100.0,,,,2019.0,CCA
5944.0,12719.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,170.0,,,,2019.0,CCS
6128.0,12123.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,340.0,,,,2019.0,CCHSA
6016.0,13507.0,DOCENTE,COLABORADOR(A),2019-02-12,2019-12-18,1.0,,,,2019.0,CT
6191.0,11286.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,480.0,,,,2019.0,CCM
6191.0,13853.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,200.0,,,,2019.0,CCM
5641.0,10473.0,DOCENTE,INSTRUTOR / SUPERVISOR,2019-03-01,2019-12-31,100.0,,,,2019.0,CCA
5980.0,12019.0,DOCENTE,CONSULTOR / TUTOR,2019-03-01,2019-12-31,160.0,,,,2019.0,CCS
5921.0,13412.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,20.0,,,,2019.0,CCM
5995.0,13676.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,400.0,,,,2019.0,CCA
6155.0,497163.0,DOCENTE,COLABORADOR(A),2019-03-04,2019-12-31,400.0,,,,2019.0,CCS
5648.0,11317.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,300.0,0.0,0.0,,2019.0,CCHLA
6017.0,11339.0,DOCENTE,ORIENTADOR,2019-03-01,2019-12-31,400.0,,,,2019.0,CCS
6091.0,213344.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CCTA
5652.0,10095.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,238.0,,,,2019.0,CCS
5650.0,8359.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,400.0,,,,2019.0,CCJ
5946.0,8249.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,24.0,,,,2019.0,CCHSA
5780.0,10590.0,DOCENTE,ORIENTADOR,2019-03-01,2019-12-31,160.0,,,,2019.0,CCTA
6203.0,378007.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,120.0,,,,2019.0,CCAE
5975.0,13007.0,DOCENTE,COORDENADOR(A),2019-02-16,2019-12-16,800.0,0.0,0.0,,2019.0,CCJ
6073.0,14267.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,100.0,,,,2019.0,CCTA
6093.0,42364.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,400.0,0.0,0.0,,2019.0,CT
6266.0,36579.0,DOCENTE,ORIENTADOR,2019-03-01,2019-12-31,120.0,,,,2019.0,CCJ
5573.0,9374.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,1.0,,,,2019.0,CCS
5780.0,10469.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,92.0,,,,2019.0,CCTA
6121.0,13788.0,DOCENTE,CONSULTOR / TUTOR,2019-03-01,2019-12-31,200.0,,,,2019.0,CCS
5533.0,213353.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,400.0,,,,2019.0,CCHLA
5787.0,4837.0,DOCENTE,MINISTRANTE,2019-07-16,2019-09-17,20.0,,,,2019.0,CCEN
5682.0,12279.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,296.0,0.0,0.0,,2019.0,CCHLA
5666.0,41067.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,180.0,,,,2019.0,CT
5639.0,9337.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,20.0,0.0,0.0,,2019.0,CE
5667.0,12917.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,4.0,,,,2019.0,CCTA
6121.0,33934.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,480.0,,,,2019.0,CCS
5793.0,9434.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,560.0,0.0,0.0,,2019.0,CCTA
5670.0,25626.0,DOCENTE,MINISTRANTE,2019-03-01,2019-12-31,440.0,,,,2019.0,CE
5833.0,10234.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,20.0,,,,2019.0,CCM
5948.0,11513.0,DOCENTE,COLABORADOR(A),2019-03-11,2019-12-31,240.0,,,,2019.0,CCS
5818.0,6754.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,1.0,,,,2019.0,CCHSA
5815.0,9334.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CCS
6220.0,13145.0,DOCENTE,COORDENADOR(A),2019-07-01,2019-12-31,480.0,,,,2019.0,CE
5641.0,117.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,480.0,,,,2019.0,CCA
5820.0,9169.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,150.0,,,,2019.0,CCHSA
5710.0,126991.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,480.0,,,,2019.0,CBIOTEC
6276.0,426385.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,1.0,,,,2019.0,CCS
5658.0,6777.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,480.0,,,,2019.0,CE
5712.0,12522.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CCJ
5660.0,9054.0,DOCENTE,COLABORADOR(A),2019-03-25,2019-12-31,28.0,,,,2019.0,CT
5728.0,14081.0,DOCENTE,COORDENADOR(A),2019-02-16,2019-12-16,410.0,0.0,0.0,,2019.0,CCA
5969.0,465686.0,DOCENTE,COLABORADOR(A),2019-02-16,2019-12-16,50.0,,,,2019.0,CT
5708.0,9332.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,150.0,0.0,0.0,,2019.0,CCM
5699.0,30173.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,480.0,0.0,0.0,,2019.0,CCS
6257.0,15584.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CCM
5916.0,174923.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,480.0,,,,2019.0,CE
6128.0,13407.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,340.0,,,,2019.0,CCHSA
6128.0,28415.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,540.0,,,,2019.0,CCHSA
5673.0,12386.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,20.0,0.0,0.0,,2019.0,CCS
5842.0,13032.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,200.0,,,,2019.0,CI
5842.0,196510.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,40.0,,,,2019.0,CI
6005.0,461945.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,580.0,,,,2019.0,CE
5728.0,13999.0,DOCENTE,COLABORADOR(A),2019-02-16,2019-12-16,180.0,,,,2019.0,CCA
6139.0,175614.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,480.0,,,,2019.0,CCAE
6276.0,9508.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,6.0,,,,2019.0,CCS
5951.0,14031.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,5.0,,,,2019.0,CT
5804.0,24974.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,740.0,0.0,0.0,,2019.0,CCHLA
6266.0,14490.0,DOCENTE,ORIENTADOR,2019-03-01,2019-12-31,120.0,,,,2019.0,CCJ
6089.0,10406.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,330.0,0.0,0.0,,2019.0,CE
5678.0,12367.0,DOCENTE,COLABORADOR(A),2019-02-11,2019-12-16,140.0,,,,2019.0,CCEN
5718.0,19316.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,600.0,,,,2019.0,CCS
6103.0,44933.0,DOCENTE,COLABORADOR(A),2019-03-12,2019-12-31,480.0,,,,2019.0,CCAE
6045.0,10536.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,320.0,,,,2019.0,CCM
5813.0,9402.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-02-28,2019-12-30,480.0,,,,2019.0,CE
5487.0,3661.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CT
5704.0,12265.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-05-31,133.0,,,,2019.0,CCSA
6255.0,196496.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,12.0,,,,2019.0,CEAR
5646.0,13501.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,190.0,,,,2019.0,CCEN
5683.0,12693.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CCHSA
5882.0,12707.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CE
6050.0,428299.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,200.0,,,,2019.0,CCJ
5908.0,13185.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CCAE
6147.0,505834.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-07-01,2019-12-31,0.0,,,,2019.0,CCTA
5832.0,2664.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,800.0,,,,2019.0,CCS
5700.0,13938.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,270.0,0.0,0.0,,2019.0,CCAE
6064.0,40458.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,480.0,0.0,0.0,,2019.0,CCTA
5688.0,181305.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,40.0,,,,2019.0,CCS
5828.0,9500.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,300.0,,,,2019.0,CCA
5586.0,476971.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,74.0,,,,2019.0,CCA
5646.0,114936.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,630.0,0.0,0.0,,2019.0,CCEN
5646.0,13935.0,DOCENTE,COLABORADOR(A),2019-07-11,2019-12-31,110.0,,,,2019.0,CCEN
5646.0,497191.0,DOCENTE,COLABORADOR(A),2019-06-12,2019-12-31,140.0,,,,2019.0,CCEN
5646.0,11879.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,190.0,,,,2019.0,CCEN
6074.0,11247.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,200.0,0.0,0.0,,2019.0,CCA
6093.0,9950.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,160.0,,,,2019.0,CT
5960.0,9796.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CCHLA
5836.0,13950.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,400.0,0.0,0.0,,2019.0,CCAE
6105.0,11760.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,12.0,0.0,0.0,,2019.0,CCS
6064.0,179378.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,480.0,,,,2019.0,CCTA
6130.0,336764.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,550.0,0.0,0.0,,2019.0,CCA
5811.0,9733.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,400.0,,,,2019.0,CCS
6112.0,13223.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,200.0,,,,2019.0,CCTA
6171.0,182477.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,1.0,,,,2019.0,CCS
6166.0,10043.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CT
5764.0,11092.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,480.0,,,,2019.0,CCHLA
5717.0,170315.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,80.0,,,,2019.0,CT
6170.0,427670.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CCA
6171.0,13160.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,1.0,,,,2019.0,CCS
6171.0,13425.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,1.0,,,,2019.0,CCS
5989.0,11965.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CCAE
6181.0,12359.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CCHSA
5576.0,7802.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,400.0,0.0,0.0,,2019.0,CCTA
5717.0,116313.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CT
6184.0,13973.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,165.0,0.0,0.0,,2019.0,CI
6172.0,14028.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,90.0,0.0,0.0,,2019.0,CT
5971.0,180162.0,DOCENTE,COLABORADOR(A),2019-06-30,2019-12-31,0.0,,,,2019.0,CCS
6237.0,14559.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,14.0,,,,2019.0,CCHSA
6237.0,13416.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,8.0,,,,2019.0,CCHSA
6165.0,10503.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,960.0,,,,2019.0,CE
5499.0,19349.0,DOCENTE,COLABORADOR(A),2019-03-02,2019-12-31,200.0,,,,2019.0,CCHLA
6140.0,9421.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-03-01,2.0,,,,2019.0,CCA
5636.0,13924.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,480.0,,,,2019.0,CCAE
5589.0,9885.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,480.0,,,,2019.0,CCTA
5589.0,9230.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-07-31,150.0,,,,2019.0,CCTA
6028.0,196374.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CCS
6028.0,12872.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,400.0,,,,2019.0,CCS
5879.0,423963.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,50.0,,,,2019.0,CCSA
5914.0,10987.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,370.0,0.0,0.0,,2019.0,CCS
5772.0,13462.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CCHSA
6075.0,12332.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-12,2019-12-31,800.0,,,,2019.0,CCJ
6129.0,408870.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CCTA
5530.0,13964.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,478.0,,,,2019.0,CCJ
5530.0,9199.0,DOCENTE,COLABORADOR(A),2019-08-13,2019-12-31,2.0,,,,2019.0,CCJ
5774.0,447082.0,DOCENTE,COLABORADOR(A),2019-07-01,2019-12-31,100.0,,,,2019.0,CE
6202.0,19207.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,800.0,,,,2019.0,CE
6169.0,13139.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,138.0,0.0,0.0,,2019.0,CE
6189.0,427799.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,77.0,,,,2019.0,CCA
6173.0,350520.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,60.0,,,,2019.0,CCTA
6113.0,260340.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,480.0,,,,2019.0,CCAE
6113.0,13398.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CCAE
5612.0,19409.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,160.0,,,,2019.0,CE
5991.0,12894.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CCSA
6159.0,405239.0,DOCENTE,ORIENTADOR,2019-03-01,2019-12-31,56.0,,,,2019.0,CTDR
6203.0,13095.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,70.0,,,,2019.0,CCAE
6294.0,8254.0,DOCENTE,COORDENADOR(A),2019-03-09,2019-12-31,0.0,0.0,0.0,,2019.0,CCS
6135.0,12453.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,290.0,,,,2019.0,CCHSA
6263.0,11843.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,70.0,,,,2019.0,CCTA
6141.0,10569.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CCTA
5619.0,9164.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,480.0,,,,2019.0,CCS
5975.0,11355.0,DOCENTE,ORIENTADOR,2019-02-16,2019-12-16,800.0,,,,2019.0,CCJ
5975.0,178628.0,DOCENTE,ORIENTADOR,2019-02-16,2019-12-16,800.0,,,,2019.0,CCJ
5975.0,12278.0,DOCENTE,ORIENTADOR,2019-02-16,2019-12-16,800.0,,,,2019.0,CCJ
5975.0,13528.0,DOCENTE,CONSULTOR / TUTOR,2019-02-16,2019-12-16,680.0,,,,2019.0,CCJ
5658.0,13402.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,250.0,,,,2019.0,CE
5658.0,445513.0,DOCENTE,COLABORADOR(A),2019-08-21,2019-12-31,600.0,,,,2019.0,CE
6260.0,11078.0,DOCENTE,COLABORADOR(A),2019-03-09,2019-12-31,100.0,,,,2019.0,CCS
6293.0,14024.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,1.0,,,,2019.0,CCHLA
6204.0,9817.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,140.0,,,,2019.0,CE
6197.0,172913.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,320.0,0.0,0.0,,2019.0,CTDR
6284.0,407390.0,DOCENTE,COORDENADOR(A),2019-02-18,2019-12-18,800.0,0.0,0.0,,2019.0,CCTA
6293.0,11929.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,4.0,0.0,0.0,,2019.0,CCHLA
6288.0,9824.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,1.0,,,,2019.0,CT
6264.0,9355.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,260.0,,,,2019.0,CCTA
5778.0,11745.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,100.0,,,,2019.0,CCS
6292.0,13933.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,20.0,,,,2019.0,CCA
6245.0,9163.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,780.0,,,,2019.0,CCS
5951.0,11917.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,369.0,0.0,0.0,,2019.0,CT
6278.0,11307.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,400.0,0.0,0.0,,2019.0,CCHLA
