id_projeto,id_pessoa,categoria_membro,funcao_membro,data_inicio,data_fim,ch_dedicada,ch_execucao,ch_preparacao,ch_semanal,ano,a,area
6286.0,69877.0,EXTERNO,COLABORADOR(A),2019-08-01,2019-12-31,400.0,,,,2019.0,CCS,Ciências da Saúde
6286.0,487863.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-07-01,2019-12-31,480.0,,,,2019.0,CCS,Ciências da Saúde
6286.0,491659.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-06-03,2019-12-31,560.0,,,,2019.0,CCS,Ciências da Saúde
5991.0,491647.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-12-31,500.0,,,,2019.0,CCSA,Ciências Sociais Aplicadas
9746.0,14265.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,20.0,0.0,0.0,,2020.0,CCM,Ciências da Saúde
9715.0,387974.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,170.0,,,,2020.0,CCAE,Ciências Sociais Aplicadas
9663.0,401241.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,720.0,,,,2020.0,CCTA,"Lingüística, Letras e Artes"
5991.0,319539.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-12-31,420.0,,,,2019.0,CCSA,Ciências Sociais Aplicadas
6286.0,456288.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-12-31,800.0,,,,2019.0,CCS,Ciências da Saúde
6286.0,499347.0,EXTERNO,COLABORADOR(A),2019-03-01,2019-12-31,800.0,,,,2019.0,CCS,Ciências da Saúde
6286.0,456663.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-09-30,800.0,,,,2019.0,CCS,Ciências da Saúde
6286.0,454416.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-12-31,800.0,,,,2019.0,CCS,Ciências da Saúde
6286.0,257666.0,EXTERNO,COLABORADOR(A),2019-06-03,2019-12-31,480.0,,,,2019.0,CCS,Ciências da Saúde
6212.0,13046.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CCAE,Ciências Humanas
6177.0,369820.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,162.0,0.0,0.0,,2019.0,CCHLA,Ciências Humanas
5530.0,13964.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,478.0,,,,2019.0,CCJ,Multidisciplinar
5689.0,453037.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-10-25,2019-12-31,8.0,,,,2019.0,CCEN,Ciências Exatas e da Terra
9930.0,13183.0,SERVIDOR,AUXILIAR TÉCNICO,2020-04-01,2020-12-31,220.0,,,,2020.0,CCHLA,"Lingüística, Letras e Artes"
5530.0,507536.0,EXTERNO,COLABORADOR(A),2019-08-06,2019-12-31,2.0,,,,2019.0,CCJ,Multidisciplinar
5530.0,9199.0,DOCENTE,COLABORADOR(A),2019-08-13,2019-12-31,2.0,,,,2019.0,CCJ,Multidisciplinar
5530.0,42154.0,EXTERNO,COLABORADOR(A),2019-08-13,2019-12-31,1.0,,,,2019.0,CCJ,Multidisciplinar
5530.0,450466.0,EXTERNO,COLABORADOR(A),2019-08-20,2019-12-31,1.0,,,,2019.0,CCJ,Multidisciplinar
5530.0,171152.0,EXTERNO,COLABORADOR(A),2019-08-20,2019-12-31,1.0,,,,2019.0,CCJ,Multidisciplinar
5929.0,454270.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-03-02,100.0,,,,2019.0,CCA,Ciências Agrárias
10046.0,513832.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,540.0,,,,2020.0,CCS,Ciências da Saúde
10364.0,453531.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,32.0,,,,2020.0,CCS,Ciências da Saúde
10291.0,182790.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,256.0,,,,2020.0,CT,Engenharias
9707.0,162674.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-04-06,432.0,,,,2020.0,CCEN,Ciências Exatas e da Terra
9997.0,19409.0,DOCENTE,AVALIADOR,2020-04-01,2020-12-31,1.0,,,,2020.0,CE,"Lingüística, Letras e Artes"
10437.0,184090.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,720.0,,,,2020.0,CCA,Ciências Agrárias
10409.0,463891.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-06-03,430.0,,,,2020.0,CCHSA,Ciências Humanas
10446.0,22545.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,345.0,,,,2020.0,CCSA,Ciências Sociais Aplicadas
10468.0,158283.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,440.0,,,,2020.0,CE,Ciências Humanas
9707.0,13098.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,288.0,,,,2020.0,CCEN,Ciências Exatas e da Terra
6148.0,478801.0,EXTERNO,COLABORADOR(A),2019-03-01,2019-12-31,800.0,,,,2019.0,CCA,Ciências Agrárias
5639.0,429027.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-12-31,20.0,,,,2019.0,CE,Ciências Humanas
10424.0,459466.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-06-01,2020-12-31,0.0,,,,2020.0,CCAE,Multidisciplinar
6274.0,453781.0,DISCENTE,ALUNO(A) BOLSISTA,2019-07-01,2019-12-31,520.0,,,,2019.0,CE,Ciências Humanas
10444.0,210233.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,70.0,,,,2020.0,CCS,Ciências da Saúde
9809.0,162287.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-03-02,2020-12-14,1.0,,,,2020.0,CCHLA,"Lingüística, Letras e Artes"
9769.0,12744.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,480.0,,,,2020.0,CCS,Ciências da Saúde
9807.0,189514.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,52.0,,,,2020.0,CCTA,"Lingüística, Letras e Artes"
10424.0,12573.0,DOCENTE,COORDENADOR(A),2020-03-01,2020-12-31,800.0,0.0,0.0,,2020.0,CCAE,Multidisciplinar
10444.0,204379.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,70.0,,,,2020.0,CCS,Ciências da Saúde
5530.0,315272.0,EXTERNO,COLABORADOR(A),2019-03-01,2019-12-31,405.0,,,,2019.0,CCJ,Multidisciplinar
5689.0,400305.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-10-25,2019-12-31,8.0,,,,2019.0,CCEN,Ciências Exatas e da Terra
5689.0,116681.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-10-25,2019-12-31,8.0,,,,2019.0,CCEN,Ciências Exatas e da Terra
5774.0,447082.0,DOCENTE,COLABORADOR(A),2019-07-01,2019-12-31,100.0,,,,2019.0,CE,Ciências Humanas
6294.0,352814.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-09,2019-12-31,800.0,,,,2019.0,CCS,Ciências da Saúde
10033.0,23939.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,592.0,,,,2020.0,CCS,Ciências da Saúde
9809.0,455863.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-03-02,2020-12-14,1.0,,,,2020.0,CCHLA,"Lingüística, Letras e Artes"
9827.0,19042.0,SERVIDOR,COLABORADOR(A),2020-04-01,2020-12-31,80.0,,,,2020.0,CEAR,Engenharias
9761.0,14176.0,SERVIDOR,AUXILIAR TÉCNICO,2020-04-01,2020-12-31,2.0,,,,2020.0,CCS,Multidisciplinar
5689.0,392564.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-10-25,2019-12-31,8.0,,,,2019.0,CCEN,Ciências Exatas e da Terra
5689.0,415488.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-10-25,2019-12-31,8.0,,,,2019.0,CCEN,Ciências Exatas e da Terra
9877.0,13459.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,220.0,,,,2020.0,CCHSA,Ciências Sociais Aplicadas
9869.0,497876.0,DISCENTE,MONITOR(A),2020-04-01,2020-12-31,160.0,,,,2020.0,CCS,Ciências da Saúde
9715.0,484629.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,750.0,,,,2020.0,CCAE,Ciências Sociais Aplicadas
10108.0,354748.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,360.0,,,,2020.0,CCS,Ciências da Saúde
6212.0,13112.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,660.0,,,,2019.0,CCAE,Ciências Humanas
10046.0,205445.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,386.0,,,,2020.0,CCS,Ciências da Saúde
6202.0,19207.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2019-03-01,2019-12-31,800.0,,,,2019.0,CE,Ciências Humanas
6172.0,126686.0,SERVIDOR,CONSULTOR / TUTOR,2019-03-01,2019-12-31,80.0,,,,2019.0,CT,Multidisciplinar
6274.0,453650.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-04,2019-12-31,800.0,,,,2019.0,CE,Ciências Humanas
6260.0,388492.0,DISCENTE,COLABORADOR(A),2019-03-09,2019-12-31,0.0,,,,2019.0,CCS,Ciências da Saúde
5891.0,406858.0,EXTERNO,COLABORADOR(A),2019-04-01,2019-12-31,0.0,,,,2019.0,CCS,Ciências da Saúde
10415.0,447083.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,15.0,,,,2020.0,CCA,Ciências Biológicas
9713.0,447070.0,SERVIDOR,COLABORADOR(A),2020-04-01,2020-12-31,153.0,,,,2020.0,CCS,Ciências da Saúde
10114.0,474086.0,DISCENTE,MONITOR(A),2020-04-01,2020-12-31,220.0,,,,2020.0,CCTA,Ciências da Saúde
9731.0,10198.0,DOCENTE,COLABORADOR(A),2020-03-02,2020-12-31,10.0,,,,2020.0,CCS,Ciências da Saúde
10149.0,412265.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,420.0,,,,2020.0,CCS,Ciências da Saúde
10440.0,12663.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,8.0,,,,2020.0,CCSA,Ciências Sociais Aplicadas
9798.0,366378.0,DISCENTE,ALUNO(A) EM ATIVIDADE CURRICULAR,2020-04-01,2020-12-31,10.0,,,,2020.0,CCHLA,Ciências da Saúde
9972.0,111379.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,230.0,,,,2020.0,CE,Ciências da Saúde
10430.0,19042.0,SERVIDOR,AUXILIAR TÉCNICO,2020-04-01,2020-12-31,72.0,,,,2020.0,CEAR,Engenharias
10430.0,173633.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,144.0,,,,2020.0,CEAR,Engenharias
9769.0,454934.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,100.0,,,,2020.0,CCS,Ciências da Saúde
6169.0,13139.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,138.0,0.0,0.0,,2019.0,CE,Ciências Humanas
5718.0,392367.0,DISCENTE,ALUNO(A) BOLSISTA,2019-03-01,2019-07-31,400.0,,,,2019.0,CCS,Ciências da Saúde
5925.0,19169.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,537.0,0.0,0.0,,2019.0,CI,Ciências Exatas e da Terra
10359.0,426494.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,120.0,,,,2020.0,CCJ,Ciências Sociais Aplicadas
9804.0,41067.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,250.0,,,,2020.0,CT,Ciências Agrárias
10030.0,9817.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,1.0,,,,2020.0,CE,Ciências Humanas
10359.0,457170.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,120.0,,,,2020.0,CCJ,Ciências Sociais Aplicadas
10439.0,11920.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,210.0,0.0,0.0,,2020.0,CT,Ciências Sociais Aplicadas
9840.0,11446.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,760.0,,,,2020.0,CE,Ciências Humanas
6147.0,464853.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-12-31,180.0,,,,2019.0,CCTA,Ciências Sociais Aplicadas
6147.0,202661.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-12-31,180.0,,,,2019.0,CCTA,Ciências Sociais Aplicadas
6147.0,11843.0,DOCENTE,ORIENTADOR,2019-03-01,2019-12-31,100.0,,,,2019.0,CCTA,Ciências Sociais Aplicadas
9673.0,427520.0,EXTERNO,INSTRUTOR / SUPERVISOR,2020-04-01,2020-12-31,225.0,,,,2020.0,CCS,Ciências da Saúde
10082.0,19169.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,80.0,,,,2020.0,CT,Engenharias
10359.0,457015.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,120.0,,,,2020.0,CCJ,Ciências Sociais Aplicadas
9804.0,8223.0,SERVIDOR,COLABORADOR(A),2020-05-01,2020-12-31,320.0,,,,2020.0,CT,Ciências Agrárias
10108.0,209776.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,160.0,,,,2020.0,CCS,Ciências da Saúde
5785.0,159475.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-12-31,480.0,,,,2019.0,CCS,Ciências da Saúde
5785.0,353015.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-12-31,480.0,,,,2019.0,CCS,Ciências da Saúde
5785.0,460630.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-12-31,480.0,,,,2019.0,CCS,Ciências da Saúde
5581.0,163592.0,EXTERNO,COLABORADOR(A),2019-03-01,2019-12-31,86.0,,,,2019.0,CCEN,Ciências Biológicas
10337.0,29301.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,280.0,,,,2020.0,CCM,Ciências da Saúde
10109.0,423925.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,74.0,,,,2020.0,CCJ,Ciências Sociais Aplicadas
10056.0,14265.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,440.0,,,,2020.0,CCS,Ciências da Saúde
5785.0,422282.0,DISCENTE,ALUNO(A) BOLSISTA,2019-03-01,2019-12-31,800.0,,,,2019.0,CCS,Ciências da Saúde
9901.0,10400.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,36.0,,,,2020.0,CCA,Ciências Humanas
10303.0,29333.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CCHLA,Ciências Sociais Aplicadas
5785.0,425899.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-12-31,480.0,,,,2019.0,CCS,Ciências da Saúde
5995.0,125414.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-07-01,2019-12-31,20.0,,,,2019.0,CCA,Ciências Agrárias
5995.0,413045.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-07-01,2019-12-31,30.0,,,,2019.0,CCA,Ciências Agrárias
5890.0,215631.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-03-31,800.0,,,,2019.0,PRÓ-REITORIA DE GESTÃO DE PESSOAS (PROGEP),"Lingüística, Letras e Artes"
5890.0,432004.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-03-31,800.0,,,,2019.0,PRÓ-REITORIA DE GESTÃO DE PESSOAS (PROGEP),"Lingüística, Letras e Artes"
9910.0,108317.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,940.0,,,,2020.0,CCM,Ciências da Saúde
10440.0,172.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,8.0,,,,2020.0,CCSA,Ciências Sociais Aplicadas
6189.0,427799.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,77.0,,,,2019.0,CCA,Ciências Biológicas
9902.0,459438.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,1.0,,,,2020.0,CCTA,"Lingüística, Letras e Artes"
5995.0,34999.0,SERVIDOR,AUXILIAR TÉCNICO,2019-03-01,2019-12-31,60.0,,,,2019.0,CCA,Ciências Agrárias
6180.0,318281.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-14,2019-12-31,290.0,,,,2019.0,CCHSA,Ciências Sociais Aplicadas
10092.0,406399.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,144.0,,,,2020.0,CCS,Ciências da Saúde
9945.0,11307.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,50.0,,,,2020.0,CCHLA,"Lingüística, Letras e Artes"
6180.0,411562.0,DISCENTE,ALUNO(A) BOLSISTA,2019-03-04,2019-08-01,750.0,,,,2019.0,CCHSA,Ciências Sociais Aplicadas
8767.0,354876.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-08-05,2019-12-31,0.0,,,,2019.0,CT,Engenharias
5829.0,415818.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-12-03,2019-12-31,0.0,,,,2019.0,CCS,Ciências da Saúde
9945.0,13183.0,SERVIDOR,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,270.0,,,,2020.0,CCHLA,"Lingüística, Letras e Artes"
10109.0,460177.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,35.0,,,,2020.0,CCJ,Ciências Sociais Aplicadas
10109.0,456262.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,45.0,,,,2020.0,CCJ,Ciências Sociais Aplicadas
10012.0,188784.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,320.0,,,,2020.0,CE,Ciências Sociais Aplicadas
6173.0,416278.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-12-31,120.0,,,,2019.0,CCTA,"Lingüística, Letras e Artes"
6173.0,416811.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-12-31,100.0,,,,2019.0,CCTA,"Lingüística, Letras e Artes"
6173.0,416304.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-12-31,120.0,,,,2019.0,CCTA,"Lingüística, Letras e Artes"
6173.0,417242.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-12-31,100.0,,,,2019.0,CCTA,"Lingüística, Letras e Artes"
6173.0,389248.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-12-31,120.0,,,,2019.0,CCTA,"Lingüística, Letras e Artes"
6173.0,350520.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,60.0,,,,2019.0,CCTA,"Lingüística, Letras e Artes"
6140.0,395910.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-12-31,100.0,,,,2019.0,CCA,Multidisciplinar
10107.0,10438.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,42.0,,,,2020.0,CT,Engenharias
9999.0,405612.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,1.0,,,,2020.0,CCA,Ciências Exatas e da Terra
6113.0,260340.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,480.0,,,,2019.0,CCAE,Ciências Humanas
6113.0,13398.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CCAE,Ciências Humanas
9864.0,19225.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,172.0,0.0,0.0,,2020.0,CTDR,Ciências Agrárias
5612.0,332474.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-12-31,160.0,,,,2019.0,CE,"Lingüística, Letras e Artes"
5612.0,19409.0,DOCENTE,COLABORADOR(A),2019-03-01,2019-12-31,160.0,,,,2019.0,CE,"Lingüística, Letras e Artes"
5991.0,12894.0,DOCENTE,COORDENADOR(A),2019-03-01,2019-12-31,800.0,0.0,0.0,,2019.0,CCSA,Ciências Sociais Aplicadas
5991.0,365637.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-12-31,800.0,,,,2019.0,CCSA,Ciências Sociais Aplicadas
9902.0,452061.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,250.0,,,,2020.0,CCTA,"Lingüística, Letras e Artes"
9840.0,36760.0,DISCENTE,COLABORADOR(A),2020-04-01,2020-12-31,760.0,,,,2020.0,CE,Ciências Humanas
10198.0,191896.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,720.0,,,,2020.0,CCS,Ciências da Saúde
9829.0,116541.0,EXTERNO,ASSESSOR,2020-04-01,2020-12-31,32.0,,,,2020.0,CT,Multidisciplinar
9829.0,11917.0,DOCENTE,COLABORADOR(A),2020-04-01,2020-12-31,32.0,,,,2020.0,CT,Multidisciplinar
10437.0,416693.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,1.0,,,,2020.0,CCA,Ciências Agrárias
10096.0,506407.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,180.0,,,,2020.0,CCS,Ciências da Saúde
10033.0,4376.0,DOCENTE,CONSULTOR / TUTOR,2020-04-01,2020-12-31,288.0,,,,2020.0,CCS,Ciências da Saúde
10128.0,524092.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,720.0,,,,2020.0,CCS,Ciências Humanas
9778.0,11339.0,DOCENTE,ORIENTADOR,2020-04-01,2020-12-31,350.0,,,,2020.0,CCS,Ciências da Saúde
9706.0,414983.0,DISCENTE,ALUNO(A) BOLSISTA,2020-04-01,2020-12-31,0.0,,,,2020.0,CCS,Ciências da Saúde
9789.0,526477.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,720.0,,,,2020.0,CCS,Ciências da Saúde
6275.0,127755.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-12-31,100.0,,,,2019.0,CCM,Ciências da Saúde
6075.0,457204.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-12,2019-12-31,800.0,,,,2019.0,CCJ,Ciências Humanas
10169.0,12003.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,530.0,0.0,0.0,,2020.0,CCTA,"Lingüística, Letras e Artes"
10076.0,38273.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,8.0,,,,2020.0,CCHLA,Ciências Humanas
9843.0,459164.0,DISCENTE,ALUNO(A) BOLSISTA,2020-04-01,2020-12-31,532.0,,,,2020.0,CE,Ciências Humanas
10130.0,389244.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,160.0,,,,2020.0,CCTA,Ciências Sociais Aplicadas
9603.0,389248.0,DISCENTE,ALUNO(A) BOLSISTA,2020-04-01,2020-12-31,16.0,,,,2020.0,CCTA,"Lingüística, Letras e Artes"
10150.0,118795.0,SERVIDOR,COLABORADOR(A),2020-04-01,2020-12-31,1.0,,,,2020.0,CTDR,Ciências Sociais Aplicadas
9886.0,187416.0,SERVIDOR,COORDENADOR(A),2020-04-01,2020-12-31,12.0,,,,2020.0,CCJ,Ciências Sociais Aplicadas
6274.0,118985.0,EXTERNO,COLABORADOR(A),2019-03-04,2019-12-31,480.0,,,,2019.0,CE,Ciências Humanas
6019.0,206333.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-28,2019-12-31,600.0,,,,2019.0,CCS,Ciências da Saúde
9907.0,421437.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,12.0,,,,2020.0,CCS,Ciências da Saúde
6275.0,385842.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-12-31,124.0,,,,2019.0,CCM,Ciências da Saúde
5991.0,425819.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-12-31,650.0,,,,2019.0,CCSA,Ciências Sociais Aplicadas
10050.0,423045.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,362.0,,,,2020.0,CCHLA,Ciências Humanas
9754.0,114936.0,DOCENTE,COORDENADOR(A),2020-04-01,2020-12-31,510.0,0.0,0.0,,2020.0,CCEN,Ciências Exatas e da Terra
9819.0,12019.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,360.0,,,,2020.0,CCS,Ciências da Saúde
10083.0,417735.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,200.0,,,,2020.0,CCHLA,Ciências Humanas
6274.0,473119.0,EXTERNO,COLABORADOR(A),2019-03-04,2019-12-31,480.0,,,,2019.0,CE,Ciências Humanas
6135.0,329305.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-04-29,2019-12-31,600.0,,,,2019.0,CCHSA,Ciências Humanas
10319.0,221489.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,160.0,,,,2020.0,CCJ,Ciências Sociais Aplicadas
9615.0,124450.0,EXTERNO,MINISTRANTE,2020-04-01,2020-12-31,320.0,,,,2020.0,CCEN,Ciências da Saúde
6274.0,525042.0,EXTERNO,COLABORADOR(A),2019-03-04,2019-12-31,480.0,,,,2019.0,CE,Ciências Humanas
9744.0,124000.0,DISCENTE,COLABORADOR(A),2020-04-01,2020-12-31,50.0,,,,2020.0,CCHLA,Engenharias
9789.0,526492.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,720.0,,,,2020.0,CCS,Ciências da Saúde
9789.0,526500.0,EXTERNO,COLABORADOR(A),2020-04-01,2020-12-31,720.0,,,,2020.0,CCS,Ciências da Saúde
6147.0,422669.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-12-31,100.0,,,,2019.0,CCTA,Ciências Sociais Aplicadas
6278.0,13183.0,SERVIDOR,AUXILIAR TÉCNICO,2019-03-01,2019-12-31,1.0,,,,2019.0,CCHLA,"Lingüística, Letras e Artes"
6140.0,352579.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2019-03-01,2019-12-31,20.0,,,,2019.0,CCA,Multidisciplinar
9805.0,9169.0,DOCENTE,COORDENADOR(A) ADJUNTO(A),2020-04-01,2020-12-31,4.0,,,,2020.0,CCHSA,Ciências Biológicas
9620.0,387106.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,480.0,,,,2020.0,CCTA,Ciências Sociais Aplicadas
9715.0,489812.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,700.0,,,,2020.0,CCAE,Ciências Sociais Aplicadas
10154.0,323127.0,DISCENTE,ALUNO(A) VOLUNTARIO(A),2020-04-01,2020-12-31,400.0,,,,2020.0,CCAE,Ciências Exatas e da Terra
10004.0,465721.0,EXTERNO,INSTRUTOR / SUPERVISOR,2020-04-01,2020-12-31,144.0,,,,2020.0,CCS,Ciências da Saúde
